재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기,전기,전전기,Unnamed: 15
"재무상태표, 유동/비유동법-별도재무제표",[036810],에프에스티,코스닥시장상장법인,262,전자부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[036810],에프에스티,코스닥시장상장법인,262,전자부품 제조업,12,2015-12-31,사업보고서,KRW,dart_ElementsOfOtherStockholdersEquity,   기타포괄손익누계액,,,,
"재무상태표, 유동/비유동법-별도재무제표",[173940],에프엔씨엔터,코스닥시장상장법인,592,오디오물 출판 및 원판 녹음업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[173940],에프엔씨엔터,코스닥시장상장법인,592,오디오물 출판 및 원판 녹음업,12,2015-12-31,사업보고서,KRW,entity00925295_udf_BS_2015116143554722_NoncurrentAssets,      매도가능금융자산,"1,000,000,000",,,
"재무상태표, 유동/비유동법-별도재무제표",[173940],에프엔씨엔터,코스닥시장상장법인,592,오디오물 출판 및 원판 녹음업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[173940],에프엔씨엔터,코스닥시장상장법인,592,오디오물 출판 및 원판 녹음업,12,2015-12-31,사업보고서,KRW,entity00925295_udf_BS_201581113472731_CurrentLiabilities,      기타금융부채,"6,456,120,689","2,380,878,989",,
"재무상태표, 유동/비유동법-별도재무제표",[173940],에프엔씨엔터,코스닥시장상장법인,592,오디오물 출판 및 원판 녹음업,12,2015-12-31,사업보고서,KRW,ifrs_CurrentTaxLiabilities,      당기법인세부채,,"846,502,832",,
"재무상태표, 유동/비유동법-별도재무제표",[173940],에프엔씨엔터,코스닥시장상장법인,592,오디오물 출판 및 원판 녹음업,12,2015-12-31,사업보고서,KRW,entity00925295_udf_BS_2015116143953757_NoncurrentLiabilities,      충당부채,"20,756,851",,,
"재무상태표, 유동/비유동법-별도재무제표",[173940],에프엔씨엔터,코스닥시장상장법인,592,오디오물 출판 및 원판 녹음업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[065160],에프티이앤이,코스닥시장상장법인,205,화학섬유 제조업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[065160],에프티이앤이,코스닥시장상장법인,205,화학섬유 제조업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[065160],에프티이앤이,코스닥시장상장법인,205,화학섬유 제조업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[054940],엑사이엔씨,코스닥시장상장법인,424,실내건축 및 건축마무리 공사업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[054940],엑사이엔씨,코스닥시장상장법인,424,실내건축 및 건축마무리 공사업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[054940],엑사이엔씨,코스닥시장상장법인,424,실내건축 및 건축마무리 공사업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[950130],엑세스바이오,코스닥시장상장법인,213,의료용품 및 기타 의약관련제품 제조업,12,2015-12-31,사업보고서,USD,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[950130],엑세스바이오,코스닥시장상장법인,213,의료용품 및 기타 의약관련제품 제조업,12,2015-12-31,사업보고서,USD,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[950130],엑세스바이오,코스닥시장상장법인,213,의료용품 및 기타 의약관련제품 제조업,12,2015-12-31,사업보고서,USD,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_CurrentAssets,   유동자산,"12,588,741,111","14,592,852,699",,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_CashAndCashEquivalents,      현금및현금성자산,"7,834,184,373","7,295,988,406",,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_TradeAndOtherCurrentReceivables,      매출채권 및 기타유동채권,"4,566,146,835","3,896,696,546",,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_OtherCurrentFinancialAssets,      기타유동금융자산,"188,409,903","3,400,167,747",,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_NoncurrentAssets,   비유동자산,"17,555,077,930","7,271,776,734",,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,      장기매출채권 및 기타비유동채권,"265,531,400","193,871,400",,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_InvestmentsInSubsidiariesJointVenturesAndAssociates,"      종속기업, 조인트벤처와 관계기업에 대한 투자자산","8,346,961,665","367,357,600",,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_OtherNoncurrentFinancialAssets,      기타비유동금융자산,"1,338,000,000","2,136,000,000",,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_InvestmentProperty,      투자부동산,"524,777,286",0,,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_PropertyPlantAndEquipment,      유형자산,"5,635,733,426","2,943,340,354",,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_IntangibleAssetsOtherThanGoodwill,      영업권 이외의 무형자산,"1,012,385,780","1,323,161,934",,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_DeferredTaxAssets,      이연법인세자산,"431,688,373","308,045,446",,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_Assets,   자산총계,"30,143,819,041","21,864,629,433",,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_CurrentLiabilities,   유동부채,"4,219,972,528","3,952,072,835",,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_TradeAndOtherCurrentPayables,      매입채무 및 기타유동채무,"2,348,833,221","2,497,238,613",,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_CurrentPortionOfLongtermBorrowings,      유동성장기차입금,"111,000,000","148,000,000",,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_OtherCurrentNonfinancialLiabilities,      기타유동비금융부채,"1,104,830,863","545,481,902",,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_CurrentTaxLiabilities,      당기법인세부채,"304,379,214","458,789,220",,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_CurrentProvisions,      유동충당부채,"350,929,230","302,563,100",,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_NoncurrentLiabilities,   비유동부채,"1,206,749,953","1,992,709,426",,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,dart_LongTermTradeAndOtherNonCurrentPayables,      장기매입채무 및 기타비유동채무,"300,000,000",0,,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,dart_LongTermBorrowingsGross,      장기차입금,0,"2,111,000,000",,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,dart_PresentValueDiscountsLongTermBorrowingsGross,      현재가치할인차금,,"118,290,574",,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_OtherNoncurrentFinancialLiabilities,      기타비유동금융부채,"906,749,953",0,,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_Liabilities,   부채총계,"5,426,722,481","5,944,782,261",,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,dart_ContributedEquity,   납입자본,"17,894,904,848","1,600,000,000",,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_IssuedCapital,      자본금,"2,857,628,500","1,600,000,000",,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_SharePremium,      주식발행초과금,"15,037,276,348",0,,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,dart_ElementsOfOtherStockholdersEquity,   기타자본구성요소,"2,221,052,392","-1,442,045,615",,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,dart_OtherCapitalSurplus,      기타자본잉여금,"4,211,933,187",0,,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_TreasuryShares,      자기주식,"1,990,880,795",,,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_OtherEquityInterest,      기타자본,0,"-1,442,045,615",,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_RetainedEarnings,   이익잉여금(결손금),"4,601,139,320","15,761,892,787",,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,dart_RetainedEarningsBeforeAppropriationsAccumulatedDeficitBeforeDisposition,      미처분이익잉여금(미처리결손금),"4,601,139,320","15,761,892,787",,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_Equity,   자본총계,"24,717,096,560","15,919,847,172",,
"재무상태표, 유동/비유동법-별도재무제표",[205100],엑셈,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAndLiabilities,자본과부채총계,"30,143,819,041","21,864,629,433",,
"재무상태표, 유동/비유동법-별도재무제표",[092870],엑시콘,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[092870],엑시콘,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2015-12-31,사업보고서,KRW,ifrs_OtherNoncurrentFinancialAssets,      매도가능금융자산,"492,000,000",,,
