,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기
40678,[036010],아비코전자,코스닥시장상장법인,262,전자부품 제조업,12,2019-12-31,사업보고서,KRW,entity00138598_udf_BS_20181113213045539_NoncurrentLiabilities,매각예정비유동부채,486918900.0
40694,[002030],아세아,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2019-12-31,사업보고서,KRW,entity00138701_udf_BS_2018510161433122_CurrentAssets,유동성상각후원가측정금융자산,25720000.0
40695,[002030],아세아,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2019-12-31,사업보고서,KRW,entity00138701_udf_BS_202032411284461_CurrentAssets,유동성만기보유금융자산,
40705,[002030],아세아,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2019-12-31,사업보고서,KRW,entity00138701_udf_BS_2018510161524509_NoncurrentAssets,상각후원가측정금융자산,33565000.0
40709,[002030],아세아,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2019-12-31,사업보고서,KRW,entity00138701_udf_BS_2018510161617428_NoncurrentAssets,당기손익-공정가치측정금융자산,41266872000.0
40710,[002030],아세아,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2019-12-31,사업보고서,KRW,entity00138701_udf_BS_2018510161549676_NoncurrentAssets,기타포괄손익-공정가치측정금융자산,16044082000.0
40749,[183190],아세아시멘트,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2019-12-31,사업보고서,KRW,entity00990165_udf_BS_2018510144855805_CurrentAssets,기타금융자산,16359014000.0
40752,[183190],아세아시멘트,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2019-12-31,사업보고서,KRW,entity00990165_udf_BS_2018510144822452_CurrentAssets,유동성상각후원가측정금융자산,25720000.0
40763,[183190],아세아시멘트,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2019-12-31,사업보고서,KRW,entity00990165_udf_BS_2018510145044101_NoncurrentAssets,상각후원가측정금융자산,33565000.0
40764,[183190],아세아시멘트,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2019-12-31,사업보고서,KRW,entity00990165_udf_BS_2018510145057907_NoncurrentAssets,당기손익-공정가치측정금융자산,41266872000.0
40765,[183190],아세아시멘트,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2019-12-31,사업보고서,KRW,entity00990165_udf_BS_2018510145116814_NoncurrentAssets,기타포괄손익-공정가치측정금융자산,3319237400.0
40785,[183190],아세아시멘트,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,2019-12-31,사업보고서,KRW,entity00990165_udf_BS_2018510145621218_NoncurrentLiabilities,복구충당부채,100748090000.0
40805,[002310],아세아제지,유가증권시장상장법인,172,"골판지, 종이 상자 및 종이 용기 제조업",12,2019-12-31,사업보고서,KRW,entity00138729_udf_BS_201872491752328_CurrentAssets,기타수취채권,121478390.0
40905,[067390],아스트,코스닥시장상장법인,313,"항공기, 우주선 및 부품 제조업",12,2019-12-31,사업보고서,KRW,entity00409681_udf_BS_2020324113612411_NoncurrentAssets,기타금융상품,236995710.0
40935,[067390],아스트,코스닥시장상장법인,313,"항공기, 우주선 및 부품 제조업",12,2019-12-31,사업보고서,KRW,entity00409681_udf_BS_2020324115559772_NoncurrentLiabilities,순확정급여부채,9523895000.0
40966,[127710],아시아경제,코스닥시장상장법인,631,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",12,2019-12-31,사업보고서,KRW,entity00665676_udf_BS_20171110165558780_EquityAbstract,납입자본,28701258000.0
40967,[127710],아시아경제,코스닥시장상장법인,631,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",12,2019-12-31,사업보고서,KRW,entity00665676_udf_BS_20188111227501_EquityAbstract,이익잉여금,50217996000.0
40987,[127710],아시아경제,코스닥시장상장법인,631,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",12,2019-12-31,사업보고서,KRW,entity00665676_udf_BS_2018813195255390_CurrentLiabilities,유동성장기금융부채,12857071000.0
41032,[267850],아시아나IDT,유가증권시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,2019-12-31,사업보고서,KRW,entity00458234_udf_BS_201941171952335_NoncurrentLiabilities,장기종업원채무,375494140.0
41067,[020560],아시아나항공,유가증권시장상장법인,511,항공 여객 운송업,12,2019-12-31,사업보고서,KRW,entity00138792_udf_BS_20191113113532514_NoncurrentAssets,관계기업투자,113083380000.0
41143,[227610],아우딘퓨쳐스,코스닥시장상장법인,204,기타 화학제품 제조업,12,2019-12-31,사업보고서,KRW,entity01080687_udf_BS_2019111885959178_CurrentLiabilities,유동성리스부채,881818300.0
41256,[122900],아이마켓코리아,유가증권시장상장법인,468,상품 종합 도매업,12,2019-12-31,사업보고서,KRW,entity00360142_udf_BS_201711816752505_CurrentAssets,기타수취채권,2215745500.0
41264,[122900],아이마켓코리아,유가증권시장상장법인,468,상품 종합 도매업,12,2019-12-31,사업보고서,KRW,entity00360142_udf_BS_201711816850336_NoncurrentAssets,기타수취채권,5436638700.0
41278,[122900],아이마켓코리아,유가증권시장상장법인,468,상품 종합 도매업,12,2019-12-31,사업보고서,KRW,entity00360142_udf_BS_201711816112488_CurrentLiabilities,기타지급채무,11116141000.0
41282,[122900],아이마켓코리아,유가증권시장상장법인,468,상품 종합 도매업,12,2019-12-31,사업보고서,KRW,entity00360142_udf_BS_2019513132947339_CurrentLiabilities,리스부채,9421311000.0
41290,[122900],아이마켓코리아,유가증권시장상장법인,468,상품 종합 도매업,12,2019-12-31,사업보고서,KRW,entity00360142_udf_BS_2019513133145557_NoncurrentLiabilities,리스부채,32825383000.0
41291,[122900],아이마켓코리아,유가증권시장상장법인,468,상품 종합 도매업,12,2019-12-31,사업보고서,KRW,entity00360142_udf_BS_20191028104358231_NoncurrentLiabilities,기타비유동지급채무,355488000.0
41298,[122900],아이마켓코리아,유가증권시장상장법인,468,상품 종합 도매업,12,2019-12-31,사업보고서,KRW,entity00360142_udf_BS_2017118184651741_EquityAttributableToOwnersOfParent,기타불입자본,90752790000.0
41308,[099190],아이센스,코스닥시장상장법인,271,의료용 기기 제조업,12,2019-12-31,사업보고서,KRW,entity00550994_udf_BS_2017111011932160_CurrentAssets,기타유동수취채권,3259873800.0
41314,[099190],아이센스,코스닥시장상장법인,271,의료용 기기 제조업,12,2019-12-31,사업보고서,KRW,entity00550994_udf_BS_20171110113256928_NoncurrentAssets,기타비유동수취채권,4235838000.0
41327,[099190],아이센스,코스닥시장상장법인,271,의료용 기기 제조업,12,2019-12-31,사업보고서,KRW,entity00550994_udf_BS_20171110114249425_CurrentLiabilities,기타유동지급채무,11928628000.0
41336,[099190],아이센스,코스닥시장상장법인,271,의료용 기기 제조업,12,2019-12-31,사업보고서,KRW,entity00550994_udf_BS_2017111011454240_NoncurrentLiabilities,차입금,19932244000.0
41357,[040910],아이씨디,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2019-12-31,사업보고서,KRW,entity00298377_udf_BS_2018119112227402_TradeAndOtherCurrentReceivables,기타유동채권,7147848700.0
41390,[040910],아이씨디,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2019-12-31,사업보고서,KRW,entity00298377_udf_BS_20185912046793_NoncurrentLiabilities,순확정급여부채,2406696000.0
41449,[052860],아이앤씨,코스닥시장상장법인,261,반도체 제조업,12,2019-12-31,사업보고서,KRW,entity00365758_udf_BS_20181030162054195_CurrentAssets,유동성장기대여금,36517380.0
41450,[052860],아이앤씨,코스닥시장상장법인,261,반도체 제조업,12,2019-12-31,사업보고서,KRW,entity00365758_udf_BS_2018103016212277_CurrentAssets,기타유동비금융자산,1857116400.0
41470,[052860],아이앤씨,코스닥시장상장법인,261,반도체 제조업,12,2019-12-31,사업보고서,KRW,entity00365758_udf_BS_2018103016477182_CurrentLiabilities,기타유동비금융부채,208256050.0
41491,[010780],아이에스동서,유가증권시장상장법인,232,"내화, 비내화 요업제품 제조업",12,2019-12-31,사업보고서,KRW,entity00115977_udf_BS_20171027182047270_CurrentAssets,미청구공사,61770646000.0
41510,[010780],아이에스동서,유가증권시장상장법인,232,"내화, 비내화 요업제품 제조업",12,2019-12-31,사업보고서,KRW,entity00115977_udf_BS_20188716926923_CurrentLiabilities,유동성장기유동화채무,0.0
41513,[010780],아이에스동서,유가증권시장상장법인,232,"내화, 비내화 요업제품 제조업",12,2019-12-31,사업보고서,KRW,entity00115977_udf_BS_201951515260864_CurrentLiabilities,유동성기타금융부채,9406024000.0
41522,[010780],아이에스동서,유가증권시장상장법인,232,"내화, 비내화 요업제품 제조업",12,2019-12-31,사업보고서,KRW,entity00115977_udf_BS_2018327221635465_NoncurrentLiabilities,장기유동화채무,0.0
41529,[010780],아이에스동서,유가증권시장상장법인,232,"내화, 비내화 요업제품 제조업",12,2019-12-31,사업보고서,KRW,entity00115977_udf_BS_201832811522161_NoncurrentLiabilities,비지배지분부채,0.0
41550,[069920],아이에스이커머스,코스닥시장상장법인,479,무점포 소매업,12,2019-12-31,사업보고서,KRW,entity00426068_udf_BS_2020325174538664_NoncurrentAssets,매도가능금융자산,
41551,[069920],아이에스이커머스,코스닥시장상장법인,479,무점포 소매업,12,2019-12-31,사업보고서,KRW,entity00426068_udf_BS_20195795434167_NoncurrentAssets,당기손익-공정가치측정금융자산,7248094700.0
41650,[003560],아이에이치큐,유가증권시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2019-12-31,사업보고서,KRW,entity00154426_udf_BS_2019326132913960_AssetsAbstract,매각예정자산,25336822000.0
41740,[226350],아이엠텍,코스닥시장상장법인,262,전자부품 제조업,12,2019-12-31,사업보고서,KRW,entity00809517_udf_BS_2018320165450212_NoncurrentAssets,무형자산,154677380.0
41827,[114810],아이원스,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2019-12-31,사업보고서,KRW,entity00625942_udf_BS_201911712355145_CurrentAssets,매각예정자산,1987454500.0
41861,[114810],아이원스,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2019-12-31,사업보고서,KRW,entity00625942_udf_BS_2020318181045543_EquityAttributableToOwnersOfParent,자본조정,-1023574660.0
41894,[031310],아이즈비전,코스닥시장상장법인,612,전기 통신업,12,2019-12-31,사업보고서,KRW,entity00200910_udf_BS_2020329112946245_CurrentLiabilities,매각예정비유동부채,2047404400.0
41927,[185490],아이진,코스닥시장상장법인,701,자연과학 및 공학 연구개발업,12,2019-12-31,사업보고서,KRW,entity00945457_udf_BS_202032925339528_NoncurrentAssets,금융기관예치금,
41947,[185490],아이진,코스닥시장상장법인,701,자연과학 및 공학 연구개발업,12,2019-12-31,사업보고서,KRW,entity00945457_udf_BS_2019819165645238_NoncurrentLiabilities,기타금융부채,
41953,[185490],아이진,코스닥시장상장법인,701,자연과학 및 공학 연구개발업,12,2019-12-31,사업보고서,KRW,entity00945457_udf_BS_201981917412527_EquityAbstract,기타자본항목,10035953000.0
41955,[185490],아이진,코스닥시장상장법인,701,자연과학 및 공학 연구개발업,12,2019-12-31,사업보고서,KRW,entity00945457_udf_BS_201981917441335_EquityAbstract,결손금,-53257548000.0
42047,[119830],아이텍,코스닥시장상장법인,739,"그 외 기타 전문, 과학 및 기술 서비스업",12,2019-12-31,사업보고서,KRW,entity00626011_udf_BS_202035105937639_CurrentAssets,매출채권및상각후원가측정금융자산(유동),6099973000.0
42068,[119830],아이텍,코스닥시장상장법인,739,"그 외 기타 전문, 과학 및 기술 서비스업",12,2019-12-31,사업보고서,KRW,entity00626011_udf_BS_2020312142318945_CurrentLiabilities,유동성파생상품부채,541818400.0
42072,[119830],아이텍,코스닥시장상장법인,739,"그 외 기타 전문, 과학 및 기술 서비스업",12,2019-12-31,사업보고서,KRW,entity00626011_udf_BS_20203511538455_NoncurrentLiabilities,매입채무및기타금융부채(비유동),606147200.0
42094,[124500],아이티센,코스닥시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,2019-12-31,사업보고서,KRW,entity00620868_udf_BS_2017113134749939_CurrentAssets,기타수취채권,6560025600.0
42095,[124500],아이티센,코스닥시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,2019-12-31,사업보고서,KRW,entity00620868_udf_BS_201811916858750_CurrentAssets,당기손익-공정가치측정금융자산,1799075200.0
42106,[124500],아이티센,코스닥시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,2019-12-31,사업보고서,KRW,entity00620868_udf_BS_2019327144915239_NoncurrentAssets,기타금융자산,3934328000.0
42118,[124500],아이티센,코스닥시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,2019-12-31,사업보고서,KRW,entity00620868_udf_BS_201711314325536_CurrentLiabilities,기타지급채무,5595341000.0
42124,[124500],아이티센,코스닥시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,2019-12-31,사업보고서,KRW,entity00620868_udf_BS_2019327144956992_NoncurrentLiabilities,확정급여부채,3140194000.0
42125,[124500],아이티센,코스닥시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,2019-12-31,사업보고서,KRW,entity00620868_udf_BS_2019813134319959_NoncurrentLiabilities,기타지급채무,872466300.0
42146,[084850],아이티엠반도체,코스닥시장상장법인,262,전자부품 제조업,12,2019-12-31,사업보고서,KRW,entity00579980_udf_BS_20203131316595_CurrentAssets,통화선도자산,706589000.0
42149,[084850],아이티엠반도체,코스닥시장상장법인,262,전자부품 제조업,12,2019-12-31,사업보고서,KRW,entity00579980_udf_BS_2020314141511797_AssetsAbstract,매각예정자산,
42210,[013310],아진산업,코스닥시장상장법인,303,자동차 신품 부품 제조업,12,2019-12-31,사업보고서,KRW,entity00139083_udf_BS_20203161195698_CurrentLiabilities,사채(유동),10000000000.0
